Id;SubId;Name (click to view profile);Date;Likes;Comment;Link
69;;dvg fgt;28.03.19 12:09:48;1;"To all the people who say Asians are under represented in Hollywood so are many cultures, even white ones, how often do you get a polish lead in a movie? Or a scottish superhero, the only Scottish superhero in X-Men got an English make over in the new XMen movies.  To be honest the movie industry doesn't care for culture or race, it cares for money.  White Americans make up majority of the population so they target the people that will bring in the most money.  That's why black movies don't become blockbusters, only 12 percent (the Black population) is going to see it. The only reason black panther did well is because it a superhero movie.  It's about supply and demand, nothing to do with culture or race. When the demographics change in America so will the movies being made.  Bollywood is massive so why not do the same thing in other Asians countries?";https://www.youtube.com/watch?v=ZQ-YX-5bAs0&lc=Ugyh1opddzDHqTLz_oh4AaABAg
;69-1;Ally Granger;28.03.19 12:09:48;0;Lol you must be white. And it's not about what the industry cares for. We need representation, it's as as simple as that. All we see are white people on our screens, we need diversity. Bollywood is not as big as Hollywood and neither are any other niche industries. Hollywood to you may be just an America thing, but Hollywood is a world thing, and it should represent the world and it's population.;https://www.youtube.com/watch?v=ZQ-YX-5bAs0&lc=Ugyh1opddzDHqTLz_oh4AaABAg
;69-2;Liam Patrick;21.11.19 12:09:48;0;@Ally Granger  Your comment just proves his point.;https://www.youtube.com/watch?v=ZQ-YX-5bAs0&lc=Ugyh1opddzDHqTLz_oh4AaABAg
70;;hakjie11;28.03.19 12:09:48;0;Good movie, but if you have stayed around the MBS hotel you would have seen 60% of the movie's backdrop already.;https://www.youtube.com/watch?v=ZQ-YX-5bAs0&lc=Ugz2NntE00tExTiZHGZ4AaABAg
71;;iiMochi;28.03.19 12:09:48;0;Yo;https://www.youtube.com/watch?v=ZQ-YX-5bAs0&lc=Ugzn04ImYdc_cFQpZ1l4AaABAg
72;;nazanin uzbak;28.03.19 12:09:48;0;Is This om Netflix?;https://www.youtube.com/watch?v=ZQ-YX-5bAs0&lc=Ugzk0jH4YDxHcHgompp4AaABAg
73;;peach love;28.03.19 12:09:48;0;It was the most beautiful movie I've ever seen ??;https://www.youtube.com/watch?v=ZQ-YX-5bAs0&lc=UgxKkv5rxV64EL2hhEp4AaABAg
74;;riman;28.03.19 12:09:48;5;So this is Hana Yori Dango(Boys over flowers) except set in America . BTW yall need to watch that tv series. Matsumoto Jun is love and the mother is worse than here.;https://www.youtube.com/watch?v=ZQ-YX-5bAs0&lc=UgzmZZGteT-FkC75MoB4AaABAg
75;;tripjet999;28.03.19 12:09:48;2;Surprised they got such a racist title past the censors.;https://www.youtube.com/watch?v=ZQ-YX-5bAs0&lc=UgwpEuBZ1Zh23ip6xTh4AaABAg
;75-1;Luis Felipe Orozco;28.03.19 12:09:48;0;RIGHT????;https://www.youtube.com/watch?v=ZQ-YX-5bAs0&lc=UgwpEuBZ1Zh23ip6xTh4AaABAg
;75-2;Vannie Arnold;28.11.88 15:56:45;1;Luis Felipe Orozco it’s based off a book with the same name...;https://www.youtube.com/watch?v=ZQ-YX-5bAs0&lc=UgwpEuBZ1Zh23ip6xTh4AaABAg
76;;yohenba luwangcha;28.03.19 12:09:48;0;"Here some Indians are crying over their negligence when it comes to word ""Asians""/.. To b honest I M from India ( north east part of India)... We r different in looks from typical Indians...we have features similar to East Asians...so we are neglected here in India...we are often called Chinese or Nepalese.... So I guess my fellow brothers from India realise how hard it is to b ignored wen u r one...we feel the same wen we Indians from North East are not recognised as Indians( not always)... Karma hits hard..";https://www.youtube.com/watch?v=ZQ-YX-5bAs0&lc=Ugy-xA97nMWnv4R4A_J4AaABAg
77;;yuman Zhu;28.03.19 12:09:48;0;sucks;https://www.youtube.com/watch?v=ZQ-YX-5bAs0&lc=UgyzaebFjIq7xxJbXu14AaABAg
78;;Abhilash s;28.11.88 15:56:45;1;I think this the first Non kungfu Asian holly wood movie;https://www.youtube.com/watch?v=ZQ-YX-5bAs0&lc=UgyMIFjBIoWWdanX3bp4AaABAg
79;;Aishwarya Sharma;28.11.88 15:56:45;0;What's the name of the song playing at the last?;https://www.youtube.com/watch?v=ZQ-YX-5bAs0&lc=Ugwy_cgywOKBjR3Y-UN4AaABAg
;79-1;oliverjazz13;28.11.88 15:56:45;0;Vote by Miguel (Produced by Mark Ronson);https://www.youtube.com/watch?v=ZQ-YX-5bAs0&lc=Ugwy_cgywOKBjR3Y-UN4AaABAg
;79-2;Kody Fellows;28.11.88 15:56:45;0;glorious by Skylar and mackelmore;https://www.youtube.com/watch?v=ZQ-YX-5bAs0&lc=Ugwy_cgywOKBjR3Y-UN4AaABAg
80;;Akshita Parihar;28.11.88 15:56:45;0;Crazy rich ambani Indian version;https://www.youtube.com/watch?v=ZQ-YX-5bAs0&lc=UgzFm4igDsUVFghrgFJ4AaABAg
81;;Alexander Faust;28.11.88 15:56:45;0;"This is the very highest standard of blatant propaganda issued towards the Asian community imaginable, about what holds value and what does not, in relation to ethnicity and culture.  The majority of these actors aren't even Chinese (who's government is AGGRESSIVELY pushing to take over the industry) and have prominent European features - square jaw lines coupled with high cheek bones, and less slant in the eyes with distinct American or British accents.  Apparently, this is fooling a great deal of people, judging by the profit it has made, in that it's ""not"" propaganda, by masquerading as legitimate, modern, ""Asian"" culture in a ridiculous fairy tale environment projecting the importance of material wealth over the adoration of tradition (even if tradition should be updated incrementally from time to time).";https://www.youtube.com/watch?v=ZQ-YX-5bAs0&lc=Ugz74wRNiA1vhLhD3Gd4AaABAg
;81-1;Michael;28.11.88 15:56:45;0;"Beyond the propaganda it was flat out TERRIBLE. Nothing happens. The dialogue is hideously on-the-nose, the scenes are completely overdrawn, and the entire second act is just ""They're rich, They're rich, They're rich!"" It's The Proposal combined with Meet the Fockers, and without a single line of humor. Was this supposed to a comedy?";https://www.youtube.com/watch?v=ZQ-YX-5bAs0&lc=Ugz74wRNiA1vhLhD3Gd4AaABAg
82;;Ana;28.11.88 15:56:45;1;"Watching it for the first time and loving it!! I feel like I'm watching a cross between Hollywood and Bollywood, because the cultures are so similar.  Actually, feels more like all the world in 1 :D ??";https://www.youtube.com/watch?v=ZQ-YX-5bAs0&lc=UgxoUgEnOBaPE1CcIwh4AaABAg
83;;AsianInvasion;28.11.88 15:56:45;0;"one of my favorite movies of all time";https://www.youtube.com/watch?v=ZQ-YX-5bAs0&lc=Ugwjux8AMH0-xz7_xbh4AaABAg
84;;Auro Keshari;28.11.88 15:56:45;0;Eat the rich, doesnt matter which flavour;https://www.youtube.com/watch?v=ZQ-YX-5bAs0&lc=UgyPFZVO8Gh5Rg5htrZ4AaABAg
85;;Bara Ridwan;28.11.88 15:56:45;0;I hate this movie;https://www.youtube.com/watch?v=ZQ-YX-5bAs0&lc=Ugyp9muBsbSxp5aeOFV4AaABAg
86;;Batgirl 24;28.11.88 15:56:45;0;JESSICA FROM FRESH OF THE BOAT;https://www.youtube.com/watch?v=ZQ-YX-5bAs0&lc=Ugxm3852kxVN023ZNBN4AaABAg
87;;Batte Matthew;28.11.88 15:56:45;0;Where can i watch this mooie for free?;https://www.youtube.com/watch?v=ZQ-YX-5bAs0&lc=Ugw4s_bfcwoojBp2INF4AaABAg
88;;Dan Lyons;28.11.88 15:56:45;0;#hypergamy  at it's finest.;https://www.youtube.com/watch?v=ZQ-YX-5bAs0&lc=UgxZqXd_y_kgbzDW3jR4AaABAg
89;;David Kalume;28.11.88 15:56:45;1;I had to admit I cried while watching this movie;https://www.youtube.com/watch?v=ZQ-YX-5bAs0&lc=UgyIa2dirsy5kjNwF4d4AaABAg
;89-1;Pod;28.11.88 15:56:45;0;but it's a comedy...;https://www.youtube.com/watch?v=ZQ-YX-5bAs0&lc=UgyIa2dirsy5kjNwF4d4AaABAg
90;;Dill Doe;28.11.88 15:56:45;0;Crazy Rice Asians. Im asian and I fuck dogs then eat them;https://www.youtube.com/watch?v=ZQ-YX-5bAs0&lc=Ugwd_XguLJL0aNbJGBR4AaABAg
91;;Forest Law;28.11.88 15:56:45;0;Being rich is boring asf;https://www.youtube.com/watch?v=ZQ-YX-5bAs0&lc=UgxZilsCCREASWGUTUh4AaABAg
92;;Fukin SG Invain;28.11.88 15:56:45;0;MOST SINGAPOOR ARE POORER THAN MANY THINK... CRAZY RICH MOSTLY FROM INDON AND REGIONAL MOVE TO SINGAPOOR... KING OF SUGAR FROM SEMARANG, OEI TIONG HAM.. ONCE THE RICHEST MAN IN SINGAPOOR. OEI HONG LEONG (LEASING COMPANY), SON OF INDON 2ND RICHEST MAN. SPRINGFIELD PROPERTY ALSO FROM SUMATRA, INDONESIA... AND MANY MORE. EVEN EX FACEBOOK PARTNER, EDUARDO MOVED TO SINGAPOOR TO SKIP TAX.. THE JUICY PART, EVEN LEE KUAN YEW PARENTS CAME FROM INDONESIA (WIKI). BEAT THAT;https://www.youtube.com/watch?v=ZQ-YX-5bAs0&lc=UgzNQsSDnN1a4qg9xSJ4AaABAg
93;;Gergana Kardashimova;28.11.88 15:56:45;0;?????????? ????;https://www.youtube.com/watch?v=ZQ-YX-5bAs0&lc=Ugxcjch8Ww4xQVkD1lh4AaABAg
94;;Goutham Reddy;28.11.88 15:56:45;8;I’m not greedy, I just need “comfortable life”;https://www.youtube.com/watch?v=ZQ-YX-5bAs0&lc=UgyD-f6UcFFkNtVA7lV4AaABAg
95;;Happy Reading & Watching;28.11.88 15:56:45;0;???;https://www.youtube.com/watch?v=ZQ-YX-5bAs0&lc=UgyvLwh76b3HsC0QLPB4AaABAg
96;;Ilyana Azami;28.11.88 15:56:45;0;just typical love story. nothing wow;https://www.youtube.com/watch?v=ZQ-YX-5bAs0&lc=Ugyw-tXuts0TLavd2oh4AaABAg
97;;Joce Hernandez;28.11.88 15:56:45;0;Is this a good movie yes or nah?;https://www.youtube.com/watch?v=ZQ-YX-5bAs0&lc=Ugxr15eaNKjt_zL66EV4AaABAg
98;;Johnny;28.11.88 15:56:45;7;Crazy poor, lazy Hispanic asian;https://www.youtube.com/watch?v=ZQ-YX-5bAs0&lc=Ugx7hTikXT2be7xEfRV4AaABAg
99;;Joshua Adam Tomoay;28.11.88 15:56:45;1;If this movie would be having a part 2. Oh please please include Lea Salonga! ????;https://www.youtube.com/watch?v=ZQ-YX-5bAs0&lc=Ugx04-4eD6DYkro4VTh4AaABAg
100;;Justin Eves;28.11.88 15:56:45;1;One of the very best movies ever with a amazing cast;https://www.youtube.com/watch?v=ZQ-YX-5bAs0&lc=UgzT_4VjFDMeuPIDX9B4AaABAg
;100-1;Justin Eves;28.11.88 15:56:45;0;Thank you a lot for like my comment this is a great fun movie;https://www.youtube.com/watch?v=ZQ-YX-5bAs0&lc=UgzT_4VjFDMeuPIDX9B4AaABAg
101;;Ka Peache;28.11.88 15:56:45;0;Why are people in the comments only focusing only the rich people in the movie? I get that’s the title of the movie but this movie also includes a women who isn’t privileged in the slightest and is just struggling to fit in with boyfriend’s rich family. The main girl even has a mother that went through hardships in her life and so she moved to America. This movie isn’t trying to create a stereotype that all Asians are rich and anyone who thinks that is a dumb bitch that hasn’t watched the movie yet.;https://www.youtube.com/watch?v=ZQ-YX-5bAs0&lc=UgyVLfX950s7hKryBnd4AaABAg
102;;Lee Pearl;28.11.88 15:56:45;1;"For the recently separated man to watch, or made to watch because of his chick; chicken soup in a movie for the ""whipped"" male....smh...";https://www.youtube.com/watch?v=ZQ-YX-5bAs0&lc=UgyIh5Jww9ck9n5nDId4AaABAg
103;;Likpumpjetski 123;28.11.88 15:56:45;1;"Awkwafina! In Fina we trust";https://www.youtube.com/watch?v=ZQ-YX-5bAs0&lc=Ugw0jqdIVrOCCAkPi6t4AaABAg
104;;Linen Badge;28.11.88 15:56:45;0;Any Singaporean’s here? And also any rich asians here lol;https://www.youtube.com/watch?v=ZQ-YX-5bAs0&lc=UgzZEj6eOVjG8scjqa94AaABAg
105;;Meridia's Bacon;28.11.88 15:56:45;0;There's an asian dude who has a crush on me and I would like to date him so bad... If my life situation was less confusing I def would;https://www.youtube.com/watch?v=ZQ-YX-5bAs0&lc=UgxETrBoncBmMW0OmMJ4AaABAg
106;;Michael;28.11.88 15:56:45;2;THIS was the movie people raved about??? Could not believe how bad it was.;https://www.youtube.com/watch?v=ZQ-YX-5bAs0&lc=UgzGataco0BHBe3J9fh4AaABAg
;106-1;Enrique;28.05.19 12:09:48;0;I know the feeling. Watching it now on hbo and I'm like what was the hype all about.;https://www.youtube.com/watch?v=ZQ-YX-5bAs0&lc=UgzGataco0BHBe3J9fh4AaABAg
;106-2;Michael;28.05.19 12:09:48;0;Enrique Alvarado the hype was because Hollywood is basically SJW so they stock pump anything diverse no matter how amateur the film is.;https://www.youtube.com/watch?v=ZQ-YX-5bAs0&lc=UgzGataco0BHBe3J9fh4AaABAg
107;;Movie's Twipra;28.11.88 15:56:45;0;"Watch new asia movies here.. https://www.youtube.com/channel/UCq64Yoq34SGoeSQs5cqM4-Q";https://www.youtube.com/watch?v=ZQ-YX-5bAs0&lc=Ugy6hkOQeScR92WOvpF4AaABAg
108;;NO ONE CARES ABOUT YOUR SHIT;28.11.88 15:56:45;0;I'm Lazy Poor Asian.;https://www.youtube.com/watch?v=ZQ-YX-5bAs0&lc=UgxbJ1_EQskMxmVpfA54AaABAg
109;;Nadia;28.11.88 15:56:45;0;This is movie is soo good omg;https://www.youtube.com/watch?v=ZQ-YX-5bAs0&lc=Ugxjz6www8fS1g6W2Ol4AaABAg
110;;Nellely Lopez;28.11.88 15:56:45;1;Eugene from try guys would’ve been perfect for that part;https://www.youtube.com/watch?v=ZQ-YX-5bAs0&lc=UgxWSgUO8Jd5VTp-_4t4AaABAg
111;;OK;28.11.88 15:56:45;0;There are thousands of Indian movies have similar story. Only difference is language is English and cast are Chinese. I am disappointed.;https://www.youtube.com/watch?v=ZQ-YX-5bAs0&lc=Ugw5wPM22vSxgqCsNEp4AaABAg
112;;Pacific 69117;28.11.88 15:56:45;0;More like White Washed Asians;https://www.youtube.com/watch?v=ZQ-YX-5bAs0&lc=UgzV7C4gYa7eTrpTyhZ4AaABAg
113;;Pranjal Upadhyay;28.11.88 15:56:45;0;??????????;https://www.youtube.com/watch?v=ZQ-YX-5bAs0&lc=UgxpRi3cyozjT4pbug54AaABAg
114;;Princess Tamina WashaPoppin;28.11.88 15:56:45;0;Looks like Jennifer's Lopez movie Monster in law but in steroids of money.;https://www.youtube.com/watch?v=ZQ-YX-5bAs0&lc=Ugz4xQ4oLUDWVxtzNZ14AaABAg
115;;RedLadyBug U;28.11.88 15:56:45;0;Trying to watch this on amazon prime but it keeps saying it’s unavailable ?????????? WHY!!!;https://www.youtube.com/watch?v=ZQ-YX-5bAs0&lc=UgwKAeTkwz56D_o1H6R4AaABAg
;115-1;?????? ? ??????;28.11.88 15:56:45;0;Watch it in fushar;https://www.youtube.com/watch?v=ZQ-YX-5bAs0&lc=UgwKAeTkwz56D_o1H6R4AaABAg
116;;Rishav Dev Singh;28.11.88 15:56:45;0;Lovely movie. One time watch. ?;https://www.youtube.com/watch?v=ZQ-YX-5bAs0&lc=UgwfkTAQQr4FE2CQlPN4AaABAg
117;;Shawty Imma Party Ti'll The Sundown;28.11.88 15:56:45;2;2:01  the fact that y'all didn't showed Astrid and Charlie dancin in the movie is so dibidissappointing;https://www.youtube.com/watch?v=ZQ-YX-5bAs0&lc=UgwQ6HHrLvute0lrWgl4AaABAg
118;;Shawty Imma Party Ti'll The Sundown;28.11.88 15:56:45;2;BAK BAK BITCH;https://www.youtube.com/watch?v=ZQ-YX-5bAs0&lc=Ugzb_QvoY19OYKo6Det4AaABAg
119;;Shlad with a shlid;28.11.88 15:56:45;0;"some stuff in this trailer wasn't in the actual movie ;\";https://www.youtube.com/watch?v=ZQ-YX-5bAs0&lc=UgyeYcrENoy9MqCjo2J4AaABAg
120;;Shruti Venkatram;28.11.88 15:56:45;0;People always forget Indians are Asian too :(;https://www.youtube.com/watch?v=ZQ-YX-5bAs0&lc=UgwO9stvYoiJku4hOMd4AaABAg
121;;Smoking Hot;28.11.88 15:56:45;0;you still can watch it at freewaymovies. com;https://www.youtube.com/watch?v=ZQ-YX-5bAs0&lc=Ugzv6nwwSvxtsicqx214AaABAg
122;;Stephanie Casuga;28.11.88 15:56:45;0;Improvised movie... very different from the book especially with astrid situation...;https://www.youtube.com/watch?v=ZQ-YX-5bAs0&lc=Ugy7ukCm7QmQqJ1qRCV4AaABAg
123;;Ted Y;28.11.88 15:56:45;0;Me crazy cheap, i watched this from websites;https://www.youtube.com/watch?v=ZQ-YX-5bAs0&lc=UgxaNHGASwBZUkzzP0F4AaABAg
124;;TheWonderAnthem;28.11.88 15:56:45;0;At first I thought this was called 'Crazy Bitch Aliens';https://www.youtube.com/watch?v=ZQ-YX-5bAs0&lc=UgxHIGRpvgpKe-wKnJR4AaABAg
125;;Tommy Sands;28.11.88 15:56:45;2;this was like watching Beverly hills house wives. no thanks!!!!;https://www.youtube.com/watch?v=ZQ-YX-5bAs0&lc=UgyuZv2j_1nce6oqIoJ4AaABAg
126;;Toto Tita;28.11.88 15:56:45;0;the staffs from rich asian on NAACP awards made nasty remaks agains whites shame sham shame !!!!!!!!!!!!!!!!!! guess it is not a movie for whites to see  the asian men on Naacp was nasty shame  I will never go see this movie  making funs of whites to  90/100 chineses are like pigs  durthy I'm part asian I was a shame to ear this  idiot on stage w long hair  anyway he is ugly w a tiny you know what LOL gee NAACP using asians and spanish to be on there side gross  it whites where doing this it would be call RACIST!!!!!!!!!!!!!!!!!!;https://www.youtube.com/watch?v=ZQ-YX-5bAs0&lc=UgyAp3GB4Lxy5ej4A-R4AaABAg
127;;X quizit;28.11.88 15:56:45;0;WHERE'S SONOYA????;https://www.youtube.com/watch?v=ZQ-YX-5bAs0&lc=UgwDJZxV-qcaCTr-diF4AaABAg
128;;cance7984;28.11.88 15:56:45;1;I prefer Rodgers and Hammerstein's  Flower Drum Song.;https://www.youtube.com/watch?v=ZQ-YX-5bAs0&lc=UgzgWzw_g4mvITy4yWJ4AaABAg
129;;inotaishu1;28.11.88 15:56:45;0;"The ""Asian"" in this is clearly just racism, because that is what the movie is the least about. The movie is a fine rom-com but who ever came with this representation and ""Asian"" shit, needs to be smacked on the head.";https://www.youtube.com/watch?v=ZQ-YX-5bAs0&lc=Ugze_0rFCqVZ1FcVCPF4AaABAg
130;;jessica iffa;28.11.88 15:56:45;2;PLEASE MAKE ASTRID FILM????????????!!!!!;https://www.youtube.com/watch?v=ZQ-YX-5bAs0&lc=Ugy5mBweIrRLk9o7V1x4AaABAg
131;;jinn;28.11.88 15:56:45;1;The girl with short black curly hair is also in fresh off the boat just noticed;https://www.youtube.com/watch?v=ZQ-YX-5bAs0&lc=UgyRecSV45bA9eE4NTV4AaABAg
132;;jon Doe;28.11.88 15:56:45;0;This movie was completely stupid and dumb my eyes was tormented watching Chinese people trying hard to speak English and acting like white people and thinking stupid things are fun like a shopping spree but they are already rich why they need a shopping spree?? Don't waste your time watching this dumb movie but the ex girl is pretty but too many plastic and fake beauty sad the minds of Chinese people;https://www.youtube.com/watch?v=ZQ-YX-5bAs0&lc=UgwUu7ZJWN-uZdKqKul4AaABAg
133;;kace;28.11.88 15:56:45;0;im just here for henry golding tbf;https://www.youtube.com/watch?v=ZQ-YX-5bAs0&lc=UgxHOVXSthBJbADgkPh4AaABAg
134;;mayo b;28.11.88 15:56:45;5;ugh this movie was amazing ????;https://www.youtube.com/watch?v=ZQ-YX-5bAs0&lc=Ugyss22wQml4GGZn_3R4AaABAg
135;;peotr Bing;28.11.88 15:56:45;2;This is the shittest movies I have ever seen. The main character, the guy, is really bad. The two main characters have 0 chemistry between them.;https://www.youtube.com/watch?v=ZQ-YX-5bAs0&lc=UgzcSnexLIB2iGqyeWF4AaABAg
;135-1;Michael;28.11.88 15:56:45;1;I know right? How the hell did people like this movie???;https://www.youtube.com/watch?v=ZQ-YX-5bAs0&lc=UgzcSnexLIB2iGqyeWF4AaABAg
136;;sada kun;28.11.88 15:56:45;0;Why these asains aren't good looking enough??;https://www.youtube.com/watch?v=ZQ-YX-5bAs0&lc=UgyocyD64TPdm8tbLDV4AaABAg
;136-1;JG;28.10.19 12:09:48;0;Your opinion;https://www.youtube.com/watch?v=ZQ-YX-5bAs0&lc=UgyocyD64TPdm8tbLDV4AaABAg
137;;sam001;28.11.88 15:56:45;0;they all look same!!;https://www.youtube.com/watch?v=ZQ-YX-5bAs0&lc=Ugzk4Wes2W7QnUpJMvR4AaABAg
138;;shin josh;28.11.88 15:56:45;0;let the world nuke  itself;https://www.youtube.com/watch?v=ZQ-YX-5bAs0&lc=UgzVn3H40zPtLgbkUNB4AaABAg
139;;sonam jamtsho;28.11.88 15:56:45;0;can anyone help me to download this movie?;https://www.youtube.com/watch?v=ZQ-YX-5bAs0&lc=UgxmHvNmyyoHOESE5gt4AaABAg
140;;????????;28.11.88 15:56:45;0;This movie was brilliant. I loved how double-unprivileged (women of color) can be brave and strong.;https://www.youtube.com/watch?v=ZQ-YX-5bAs0&lc=UgzswZWe2un4bY49Q2p4AaABAg
;140-1;Michael;28.11.88 15:56:45;0;Moonbat alert!;https://www.youtube.com/watch?v=ZQ-YX-5bAs0&lc=UgzswZWe2un4bY49Q2p4AaABAg
141;;Amtullah Stuardo;28.05.19 12:09:48;1;Classic one of the best movies for a long time;https://www.youtube.com/watch?v=ZQ-YX-5bAs0&lc=Ugz760pNl0QnR4l0VdR4AaABAg
142;;Ana Hai ???;28.05.19 12:09:48;0;im a crazy asian-european;https://www.youtube.com/watch?v=ZQ-YX-5bAs0&lc=UgxTtdxFPJJ_8jKKgWp4AaABAg
143;;Blue In red;28.05.19 12:09:48;0;ASIAN CUNTS WORSHIP MONEY—THEY WILL SELL THEIR FORTUNE COOKIES FOR IT!!!;https://www.youtube.com/watch?v=ZQ-YX-5bAs0&lc=UgxFkroSgkZE08U27s54AaABAg
144;;Bob Bobb;28.05.19 12:09:48;0;ALL WOMEN WANT $$$$$  NOT love;https://www.youtube.com/watch?v=ZQ-YX-5bAs0&lc=UgzWscCl_stnKLZ89eN4AaABAg
145;;Brianna Dantzler;28.05.19 12:09:48;1;Just watched this like 10 mins ago it was good;https://www.youtube.com/watch?v=ZQ-YX-5bAs0&lc=UgyUCUhB5dXCwBNd2yB4AaABAg
;145-1;Philany Ndlovu;28.05.19 12:09:48;0;"And I just finished watching it like minutes ago. It was super lit indeed ??????????";https://www.youtube.com/watch?v=ZQ-YX-5bAs0&lc=UgyUCUhB5dXCwBNd2yB4AaABAg
146;;Bryant Ngo;28.05.19 12:09:48;0;I CANT FUCKING WAIT;https://www.youtube.com/watch?v=ZQ-YX-5bAs0&lc=UgysVx-Boyhq38lPsXN4AaABAg
147;;ChrisOcon;28.05.19 12:09:48;0;The movie itself is way better than this trailer. Go out and watch this movie! So funny and the drama is so good.;https://www.youtube.com/watch?v=ZQ-YX-5bAs0&lc=UgxQaF4-s_HaRrPYlg94AaABAg
148;;Dimas Prasetyo;28.05.19 12:09:48;0;Crazy Rich Africa ia Wakanda Forever!;https://www.youtube.com/watch?v=ZQ-YX-5bAs0&lc=UgzXEU2HuS3NPgQ5qr54AaABAg
149;;Elly Rust;28.05.19 12:09:48;0;Their british accent is so fake and annoying made the movie unbearable to watch. Dislike;https://www.youtube.com/watch?v=ZQ-YX-5bAs0&lc=UgxkfyXo2aQOOErAGF14AaABAg
150;;Game Collectibles;28.05.19 12:09:48;0;So thats the reason  this film released in India , Its all british-american film.;https://www.youtube.com/watch?v=ZQ-YX-5bAs0&lc=UgxcM8UYcFCL-_fAZW54AaABAg
151;;Hayabusa Hanabi;28.05.19 12:09:48;1;Movies so good, just a bit sounds like dub;https://www.youtube.com/watch?v=ZQ-YX-5bAs0&lc=UgxC_jt_H9IXCPy8NN14AaABAg
152;;Hillary Loves Kpop;28.05.19 12:09:48;1;I would like to watch this movie and yes I am a Chinese Canadian ???????? girl and man we finally have actual Asian actors and actresses that are represented in the western media;https://www.youtube.com/watch?v=ZQ-YX-5bAs0&lc=Ugxbn_qkIiTZeVoDNxl4AaABAg
153;;I have no money stop hitting me dad;28.05.19 12:09:48;0;"Blue eyes originated in Thailand. And IDK if its verified but I heard OG Mongolians had blonde haired and blue eyes people in the high tiers of their war parties. Can I be AZN plz? I'm a weeb and blessed with superior Aryan genetics. I'm 5'10, 180 ilbs, and I have a 6.8"" penis. You know you want me to trample some Chinese villages to impress the cool AZNz.";https://www.youtube.com/watch?v=ZQ-YX-5bAs0&lc=Ugxws0kiJMEj6Fu3PFB4AaABAg
154;;Iqbal Ridzwan;28.05.19 12:09:48;0;Are sure that Singapore place ?;https://www.youtube.com/watch?v=ZQ-YX-5bAs0&lc=UgxsdO9AbInh3TzEVBV4AaABAg
155;;Janani Nina;28.05.19 12:09:48;2;dude i live in singapore and dang this is the dream;https://www.youtube.com/watch?v=ZQ-YX-5bAs0&lc=UgwMaZpA-UxBbyiIBJB4AaABAg
156;;Jason Pang;28.05.19 12:09:48;0;But Henry Golding doesn’t look like a Chinese :(;https://www.youtube.com/watch?v=ZQ-YX-5bAs0&lc=Ugwf7PVymTn1qob27KV4AaABAg
;156-1;my name is Audy;28.05.19 12:09:48;0;Jason Pang he is more like indonesian & filipina. asian isn’t all bout chinese :);https://www.youtube.com/watch?v=ZQ-YX-5bAs0&lc=Ugwf7PVymTn1qob27KV4AaABAg
157;;Jung Heera;28.05.19 12:09:48;3;"1:32   the song is named glorious by Macklemore and Skylar grey!";https://www.youtube.com/watch?v=ZQ-YX-5bAs0&lc=Ugx8vMDNk0rXnsJ9V8B4AaABAg
158;;Just Breathe.;28.05.19 12:09:48;0;Why was bobby lee not in this?!;https://www.youtube.com/watch?v=ZQ-YX-5bAs0&lc=UgzNWfFALarLLo7aJHB4AaABAg
159;;Kerin yin;28.05.19 12:09:48;2;Proud to be Sarawakian :) love this Man;https://www.youtube.com/watch?v=ZQ-YX-5bAs0&lc=UgwB6n4ns-m78wmkb054AaABAg
160;;Lochie JJ;28.05.19 12:09:48;0;Just waiting for it to come into netflix in june;https://www.youtube.com/watch?v=ZQ-YX-5bAs0&lc=Ugy7iKuGdn_vJTZsCwl4AaABAg
161;;Mae Lin;28.05.19 12:09:48;0;I’m so sorry but I don’t speak  Crazy  rich I speak normal ri- nope I speak broke;https://www.youtube.com/watch?v=ZQ-YX-5bAs0&lc=UgyR3UxOWFpR6ZsmH9x4AaABAg
162;;Michael Wilson;28.05.19 12:09:48;1;I watched maybe half this movie because it’s garbage !! Nothing that entertaining about it;https://www.youtube.com/watch?v=ZQ-YX-5bAs0&lc=Ugy1pmvQb9d0viGH_R94AaABAg
163;;Mike M;28.05.19 12:09:48;0;How is this empowering for Asians?;https://www.youtube.com/watch?v=ZQ-YX-5bAs0&lc=UgwoKI-6zKGEzOiKvWJ4AaABAg
;163-1;Liam Patrick;21.11.19 12:09:48;0;idk;https://www.youtube.com/watch?v=ZQ-YX-5bAs0&lc=UgwoKI-6zKGEzOiKvWJ4AaABAg
164;;Raghav Sharma;28.05.19 12:09:48;0;I am Indian here. I hate this movie.;https://www.youtube.com/watch?v=ZQ-YX-5bAs0&lc=Ugz68Ul8Cpr1yuIkSR14AaABAg
165;;Shruti Sarkar;28.05.19 12:09:48;3;THE BEST MOVIE EVER ??? YEAHHHHHH;https://www.youtube.com/watch?v=ZQ-YX-5bAs0&lc=UgxdWygPkR7uPRFZQv94AaABAg
166;;Stu Art;28.05.19 12:09:48;0;i heard this movie wasn't funny enough;https://www.youtube.com/watch?v=ZQ-YX-5bAs0&lc=Ugzfzr6ztV569CNCefV4AaABAg
167;;Tomato Banks;28.05.19 12:09:48;15;I thought this movie was going to be shallow but it was actually really good. I was surprised! Funny too??;https://www.youtube.com/watch?v=ZQ-YX-5bAs0&lc=UgznYxG3OplnZRhd4dF4AaABAg
