Id;SubId;Name (click to view profile);Date;Likes;Comment;Link
77;;universalbowling;06.10.18 16:34:08;0;@carlos_tobon81 @mauricioroa23;https://www.instagram.com/p/BoeMOIRnR0f/?comment_id=17912469124233681
78;;mauricioroa23;06.10.18 16:37:33;0;@universalbowling toca verla!;https://www.instagram.com/p/BoeMOIRnR0f/?comment_id=17979983278068835
79;;nick_segura462;06.10.18 16:39:42;1;@django.davo what does that even mean lol;https://www.instagram.com/p/BoeMOIRnR0f/?comment_id=17957776963144094
80;;maddieklyczek;06.10.18 16:47:27;0;The Killers’ song ties it together quite well.;https://www.instagram.com/p/BoeMOIRnR0f/?comment_id=17986599988037484
81;;randolphmeans;06.10.18 16:51:00;2;"Just like with the movie ""W"" they will only go but so far into truth";https://www.instagram.com/p/BoeMOIRnR0f/?comment_id=17969373874122189
82;;jpeezius;06.10.18 17:03:00;0;@fraymonddd cute rant, kid.  Born and raised in dc amongst the folks that run the country we live in.;https://www.instagram.com/p/BoeMOIRnR0f/?comment_id=17987090635050050
83;;fraymonddd;06.10.18 17:08:31;0;@beaucoup_meat I hope that's not actually the reasoning behind what you said ??;https://www.instagram.com/p/BoeMOIRnR0f/?comment_id=17986303549037872
84;;djmaye15;06.10.18 17:56:35;0;holy crap that’s Christian Bale @realcmic;https://www.instagram.com/p/BoeMOIRnR0f/?comment_id=17943553972198414
85;;trey1989harrison;06.10.18 17:58:10;1;@tony805falcone;https://www.instagram.com/p/BoeMOIRnR0f/?comment_id=17959819759187956
86;;django.davo;06.10.18 17:58:24;1;@nick_segura462 cause Gary old man got fat for Churchill now he’s doing it;https://www.instagram.com/p/BoeMOIRnR0f/?comment_id=17971671379109985
87;;joponop;06.10.18 18:22:13;0;@autolux;https://www.instagram.com/p/BoeMOIRnR0f/?comment_id=17956859059182149
88;;bstunt_actual;06.10.18 18:29:21;1;@supersoniclife actually, they were already killing each other when they got here. Next!;https://www.instagram.com/p/BoeMOIRnR0f/?comment_id=17868480430282223
89;;jidediah_luis;06.10.18 18:37:45;0;@jkgeezee;https://www.instagram.com/p/BoeMOIRnR0f/?comment_id=17897139844247135
90;;jidediah_luis;06.10.18 18:37:46;0;@jkgeezee;https://www.instagram.com/p/BoeMOIRnR0f/?comment_id=17960134540141796
91;;jon_sheek;06.10.18 18:56:21;0;@tarisaexplainsitall want to see this;https://www.instagram.com/p/BoeMOIRnR0f/?comment_id=17879791966279298
92;;demeosbutchershop;06.10.18 18:58:16;4;Will they show the part of him shooting his friend by mistake or his part of being apart of the CFR;https://www.instagram.com/p/BoeMOIRnR0f/?comment_id=17968515088126737
93;;opticshadesny;06.10.18 19:02:14;0;So watching this!;https://www.instagram.com/p/BoeMOIRnR0f/?comment_id=17961334576142289
94;;ginoparisi21;06.10.18 19:05:00;0;@megsylj told you;https://www.instagram.com/p/BoeMOIRnR0f/?comment_id=17887727188264582
95;;whys0o0serious;06.10.18 19:27:32;1;@dremley;https://www.instagram.com/p/BoeMOIRnR0f/?comment_id=17986739734032791
96;;ptlemley;06.10.18 19:29:51;2;Love Sam Rockwell;https://www.instagram.com/p/BoeMOIRnR0f/?comment_id=17913012319239131
97;;lemieux114;06.10.18 19:32:57;1;@coolrunnings1914 this looks so good.;https://www.instagram.com/p/BoeMOIRnR0f/?comment_id=17924092882217310
98;;bduane20;06.10.18 19:49:35;0;@_a.richard.barrett;https://www.instagram.com/p/BoeMOIRnR0f/?comment_id=17879750413277093
99;;chasemm18;06.10.18 20:03:50;0;@parrismullins;https://www.instagram.com/p/BoeMOIRnR0f/?comment_id=17964412441089189
100;;raldawg55;06.10.18 20:05:33;5;"Well I just love how you can just throw the ol' "" true story "" in front of things that have absolutely no truth , partial truths and sometimes just straight up lies with no repercussions whatsoever";https://www.instagram.com/p/BoeMOIRnR0f/?comment_id=17855656378292293
