Id;SubId;Name (click to view profile);Date;Likes;Comment;Link
40;;rixky05_;03.10.19 20:46:53;2;@iam_theceoofracism I don’t but it’s just irritates me??;https://www.instagram.com/p/B3KlLd5BX8j/?comment_id=17852730715601413
41;;barbwire1227;03.10.19 20:50:18;0;@sadow29;https://www.instagram.com/p/B3KlLd5BX8j/?comment_id=18083219881119541
42;;sibzaii;03.10.19 20:54:06;8;@rixky05_ Well I just watched the movie last night, and in my opinion it was a masterpiece. I believe Joaquin’s performance is high up there with Heath’s performance. To me its one of top 5 movies of this decade for sure.;https://www.instagram.com/p/B3KlLd5BX8j/?comment_id=18084551758100937
43;;thelucabonafede;03.10.19 20:54:09;0;I just watch the premier in Amsterdam. Amazing! Through the movie it seems like there were more actors... What an amazing actor! ??????????????;https://www.instagram.com/p/B3KlLd5BX8j/?comment_id=18103814371017984
44;;telmamiranda;03.10.19 20:55:00;0;I just saw it! A masterpiece!;https://www.instagram.com/p/B3KlLd5BX8j/?comment_id=17855805118575504
45;;rixky05_;03.10.19 20:56:43;2;@iam_theceoofracism I can completely believe that. Everything about the movie seemed amazing so idk what the deal is. Whatever the deal is with woke culture it ruined the movie for me slightly but I’m still going to see it;https://www.instagram.com/p/B3KlLd5BX8j/?comment_id=18023910475225558
46;;eduardo____dm;03.10.19 20:59:52;0;@_k_f_r_ can you please say me, how much people was killed by the joker? Please????;https://www.instagram.com/p/B3KlLd5BX8j/?comment_id=18085051774099116
47;;themasterofalldisaster;03.10.19 21:01:45;0;Lmao a shame these critics are letting themselves be pressured into giving bad reviews;https://www.instagram.com/p/B3KlLd5BX8j/?comment_id=17847820735634138
48;;n_alsharra7;03.10.19 21:02:12;0;The best Joker I have ever seen in my life;https://www.instagram.com/p/B3KlLd5BX8j/?comment_id=17878067185442936
49;;lonewolf_maverick_outsider_art;03.10.19 21:04:17;0;I'm not afraid to watch this movie while wearing my joker make-up. CHANGE MAH MIND? #rebel #moviegoer;https://www.instagram.com/p/B3KlLd5BX8j/?comment_id=18083631829114735
50;;vertigoflowerrs;03.10.19 21:04:31;0;cry . . .;https://www.instagram.com/p/B3KlLd5BX8j/?comment_id=17918144272342649
51;;eduardo____dm;03.10.19 21:05:01;1;@dr.joker.7 why? What happened?;https://www.instagram.com/p/B3KlLd5BX8j/?comment_id=17845626172678339
52;;skittlessmuggler;03.10.19 21:06:14;0;Saw it, it was everything I hoped for and more 10/10;https://www.instagram.com/p/B3KlLd5BX8j/?comment_id=17859274444546452
53;;mt.mrqs;03.10.19 21:06:19;0;Tá mt foda ?;https://www.instagram.com/p/B3KlLd5BX8j/?comment_id=17858686867553678
54;;cirodosantos;03.10.19 21:06:36;0;??????;https://www.instagram.com/p/B3KlLd5BX8j/?comment_id=17886103981423994
55;;roneldaj;03.10.19 21:10:10;0;This movie was a masterpiece. It has everything you'd want it to have. I will watch it over and over again and feel the same way as I did the very first time. #joker;https://www.instagram.com/p/B3KlLd5BX8j/?comment_id=18023024860228686
56;;v_i_s_h_24;03.10.19 21:10:44;0;The best DC movie after Dark Knight..??;https://www.instagram.com/p/B3KlLd5BX8j/?comment_id=17853802345588419
57;;optivion;03.10.19 21:12:37;0;????????;https://www.instagram.com/p/B3KlLd5BX8j/?comment_id=17871835081474379
58;;valadezbrenda;03.10.19 21:12:55;0;@jp_perkins3 !!;https://www.instagram.com/p/B3KlLd5BX8j/?comment_id=17884630579420641
59;;josuedsantiago;03.10.19 21:13:12;0;Reviews are in, it sucks;https://www.instagram.com/p/B3KlLd5BX8j/?comment_id=17980724095283272
60;;gustavo_vv_;03.10.19 21:13:41;0;@nnnnnanats domingo!!?;https://www.instagram.com/p/B3KlLd5BX8j/?comment_id=17964874708293055
61;;pierpalese;03.10.19 21:14:48;0;Perfect ??????;https://www.instagram.com/p/B3KlLd5BX8j/?comment_id=17989959892274664
62;;stepanoff_vladimir;03.10.19 21:18:07;0;"???????????? ???????, ????? ????. ? ?????????? ""???"" ??????? ?? ???????? ??????. ???? ?? ??????????????, ???????? ??????? ?? ??????? ?? ?????????? ????? ??????. ????? ????????! ???? ??? ???? ?? ??????, ?????????? ?????????? ? ??????? ????????.";https://www.instagram.com/p/B3KlLd5BX8j/?comment_id=17842241326726224
63;;marvel_mega_fan_;03.10.19 21:19:08;0;Seeing it tomorrow ??;https://www.instagram.com/p/B3KlLd5BX8j/?comment_id=17875406752460536
64;;aguus_ls;03.10.19 21:19:22;0;Pero doctor...;https://www.instagram.com/p/B3KlLd5BX8j/?comment_id=18068751061147029
65;;nnnnnanats;03.10.19 21:19:55;0;@gustavo_vv_ com direito a jantarzinho depois.;https://www.instagram.com/p/B3KlLd5BX8j/?comment_id=17842217836727135
66;;bvlen.b;03.10.19 21:21:45;0;BEST MOVIE;https://www.instagram.com/p/B3KlLd5BX8j/?comment_id=17927125924326326
67;;jeffersonbnc;03.10.19 21:26:03;0;Melhor filme do ano!! DC e joker ??;https://www.instagram.com/p/B3KlLd5BX8j/?comment_id=18063432397164095
68;;mani_the_comic_collector;03.10.19 21:31:55;0;@rixky05_ critics or audience score?;https://www.instagram.com/p/B3KlLd5BX8j/?comment_id=17878276030449167
69;;charmingturnip;03.10.19 21:32:11;1;So hot..;https://www.instagram.com/p/B3KlLd5BX8j/?comment_id=18024448729226684
70;;izribeiro_;03.10.19 21:32:16;0;EPIC;https://www.instagram.com/p/B3KlLd5BX8j/?comment_id=17847814378647756
71;;jesse_theuns;03.10.19 21:33:10;0;It was fucking amazing, thanks a lot for making the film of the year!!;https://www.instagram.com/p/B3KlLd5BX8j/?comment_id=18104765665063322
